#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrale de Riemann en \(+\infty\) et convergence	Soit \( \alpha \in \mathbb R \) . \( \int_1^{+\infty}\frac{dt}{t^\alpha} \) converge ssi \( \alpha > 1\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrale de Riemann en 0 et convergence	Soit \( \alpha \in \mathbb R \) . \( \int_0^1\frac{dt}{t^\alpha} \) converge ssi \( \alpha <1\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Convergence absolue	Soit \( f \in \mathcal{CM}(I, \mathbb K) \) . On dit que l'intégrale \( \int_If \) converge absolument ssi \( \int_I|f|\) converge.					
Basique Maths	Seconde année::Mathématiques::Intégration	Convergence absolue et convergence	Soit \( f \in \mathcal{CM}(I, \mathbb K) \) . Si \( \int_If \) converge absolument, alors \( \int_If\) converge.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrabilité	Une fonction est intégrable sur un intervale ssi son intégrale y est absolument convergente.					
Basique Maths	Seconde année::Mathématiques::Intégration	Inégalité triangulaire pour les fonctions intégrables	L'inégalité triangulaire s'applique sur toute intégrale d'une fonction intégrable.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrabilité par majoration / minoration	Soient \( - \infty < a < b \le +\infty, f,g\in \mathcal {CM}([a,b[, \mathbb K) \) . On suppose qu'il existe \( c \in [a,b[ \) tel que \( \forall t \ge c, |f(t)| \le |g(t)| \) . Alors: - Majoration convergente : si \( g \) est intégrable sur \( [a,b[ \) , alors \( f \) l'est. - Minoration divergente : si \( f \) n'est pas intégrable sur \( [a,b[ \) , alors \( g\) ne l'est pas.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrabilité par majoration / minoration asymptotique	Soient \( - \infty < a < b \le +\infty, f \in \mathcal {CM}([a,b[, \mathbb K), g \in \mathcal {CM}([a,b[, \mathbb R_+) \) telles que \( f = \mathcal O(g) \) en \( b^- \) . - Majoration convergente : si \( g \) est intégrable sur \( [a,b[ \) , alors \( f \) l'est. - Minoration divergente : si \( f \) n'est pas intégrable sur \( [a,b[ \) , alors \( g\) ne l'est pas.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégration des relations de comparaison, cas convergent	Soient \( -\infty < a < b \le +\infty, f \in \mathcal{CM}([a,b[, \mathbb K), g \in \mathcal{CM}([a,b[, \mathbb R_+) \) . On suppose que \( g \) est positive et intégrable sur \( [a,b[ \) . 1) Domination : si \( f(t) = \mathcal O(g(t)) \) en \( b^- \) , alors \( f \) est intégrable sur \( [a,b[ \) et \( \int_x^bf(t)dt = \mathcal O(\int_x^bg(t)dt) \) en \( b^- \)  2) Négligeabilité : si \( f(t) = \mathcal o(g(t)) \) en \( b^- \) , alors \( f \) est intégrable sur \( [a,b[ \) et \( \int_x^bf(t)dt = \mathcal o(\int_x^bg(t)dt) \) en \( b^- \)  1) Equivalence : si \( f(t) \sim g(t) \) en \( b^- \) , alors \( f \) est intégrable sur \( [a,b[ \) et \( \int_x^bf(t)dt \sim \int_x^bg(t)dt \) en \( b^-\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégration des relations de comparaison, cas divergent	Soient \( -\infty < a < b \le +\infty, f \in \mathcal{CM}([a,b[, \mathbb K), g \in \mathcal{CM}([a,b[, \mathbb R_+) \) . On suppose que \( g \) est positive et non intégrable sur \( [a,b[ \) . 1) Domination : si \( f(t) = \mathcal O(g(t)) \) en \( b^- \) , alors \( \int_a^xf(t)dt = \mathcal O(\int_a^xg(t)dt) \) en \( b^- \)  1) Négligeabilité : si \( f(t) = \mathcal o(g(t)) \) en \( b^- \) , alors \( \int_a^xf(t)dt = \mathcal o(\int_a^xg(t)dt) \) en \( b^- \)  1) Équivalence : si \( f(t) \sim g(t) \) en \( b^- \) , alors \( f \) n'est pas intégrable sur \( [a,b[ \) et \( \int_a^xf(t)dt \sim \int_a^xg(t)dt \) en \( b^-\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Espaces \(L^1(I, \mathbb K)\) et \(L^2(I, \mathbb K)\)	- \( L^1(I, \mathbb K) \) est l'ensemble des fonctions intégrables sur \( I \) : \( L^1(I, \mathbb K) = \{f \in \mathcal {CM}(I, \mathbb K), \int_I|f| \text{ converge}\} \)  - \( L^2(I, \mathbb K) \) est l'ensemble des fonctions intégrables sur \( I \) : \( L^2(I, \mathbb K) = \{f \in \mathcal {CM}(I, \mathbb K), \int_I|f|^2 \text{ converge}\} \)  Ce sont des \( \mathbb K\)-espaces vectoriels.					
Basique Maths	Seconde année::Mathématiques::Intégration	Intégrabilité du produit de fonctions de carré intégrable	Si \( (f,g) \in (L^2(I, \mathbb K))^2 \) , alors \( fg \in L^1(I, \mathbb K)\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Structure préhilbertienne sur \(L^2_c(I, \mathbb R)\)	On note \( L^2_c(I, \mathbb R) = \mathcal C(I, \mathbb R)\cap L^2(I, \mathbb R) \) le \( \mathbb R \) -espace vectoriel des fonctions continues et de carré intégrable sur l'application \( <\cdot, \cdot> \) définie sur \( L^2_c(I,\mathbb R) \) par:  \( \forall(f,g) \in (L^2_c(I,\mathbb R))^2, <f,g> = \int_Ifg \) . cette application est correctement définie et est un produit scalaire sur \( L^2_c(I, \mathbb R)\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Inégalité de Cauchy-schwarz	Soit \( (f,g)\in(L^2_c(I, \mathbb R))^2 \) , \( fg \in L^1(I, \mathbb K) \) et \( |\int_Ifg| \le \sqrt{\int_I|f|^2 \cdot\int_I|g|^2}\)					
Basique Maths	Seconde année::Mathématiques::Intégration	Théorème de convergence dominée (TCD)	Soit \( I \) un intervalle de \( \mathbb R \) et \( (f_n)_{n \in \mathbb N} \in (\mathcal C(I, \mathbb K))^{\mathbb N} \) une suite de fonctions continues par morceaux sur \( I \) . Si: 1) Hypothèse de convergence et régularité: la suite \( (f_n) \) converge simplement sur \( I \) vers une fonction \( f \) continue par morceaux sur \( I \)  2) Hypothèse de domination: Il existe \( \varphi \in \mathcal {CM}(I, \mathbb R) \) positive et intégrable sur \( I \) telle que \( \forall n \in \mathbb N, \forall t \in I, |f_n(t)| \le \varphi(t) \) . Alors: 1) Les fonctions \( f_n(n \in \mathbb N) \) et \( f \) sont intégrables sur \( I \)  2) \( \lim\limits_{n \to +\infty}\int_If_n = \int_If\).					
Basique Maths	Seconde année::Mathématiques::Intégration	Extension du TCD à paramètre continu	Soit \( I \) et \( J \) deux intervalles de \( \mathbb R \) et \( l \in \mathbb R\cup\{\pm\infty\} \) un point adhérent à \( J \) et \( (f_\lambda)_{\lambda \in J} \in (\mathcal C(I, \mathbb K))^J \) une famille de fonctions continues par morceaux sur \( I \) . Si: 1) Hypothèse de convergence simple : Il existe une fonction \( f \) continue par morceaux sur \( I \) telle que \( \forall t \in I, f_\lambda(t) \xrightarrow[\lambda \to l]{}f(t) \)  2) Hypothèse de domination: Il existe \( \varphi \in \mathcal {CM}(I, \mathbb R) \) positive et intégrable sur \( I \) telle que \( \forall \lambda \in J, \forall t \in I, |f_\lambda(t)| \le \varphi(t) \) . Alors: 1) Les fonctions \( f_\lambda(\lambda \in J) \) sont intégrables sur \( I \)  2) \( \lim\limits_{\lambda \to l}\int_If_\lambda = \int_If\).					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Oscillation des molécules	Lorsqu'elles sont soumises à un champ électrique oscillant, les molécules possédant un moment dipolaire permanent oscillent avec ce champ, car le dipôle tend à s'aligner sur \( \vec E_{ext}\) oscillant.					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Induction d'un moment dipolaire sur les molécules	Lorsqu'ils sont soumis à un champ électrique extérieur, les atomes et les molécules ne possédant pas de moment dipolaire permanent acquièrent un moment dipôlaire induit.					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Modélisation d'une antenne	Une antenne peut être décrite comme une collection de dipôles oscillant sinusoïdalement selon l'axe de l'antenne, à la pulsation \( \omega\) du forçage sinusoïdal de la source.					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Composante nulle du champ électrique d'un dipôle oscillant	Le champ électrique \( \vec E(M,t) \) dû à un dipôle d'axe \( Ox \) n'a pas de composante selon \( \vec e_\varphi\).					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Direction du champ magnétique d'un dipôle oscillant	Le champ magnétique \( \vec B(M,t) \) dû à un dipôle d'axe \( Ox \) est selon \( \vec e_\varphi\).					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Bilan des symétries et invariances du champ électromagnétique dû à un dipôle d'axe \(Ox\)	En tout point \( M \) et à tout instant \( t \) , le champ électromagnétique dû à un dipôle d'axe \( Ox \) s'écrit: - \( \vec E(M, t) = E_r(r, \theta, t)\vec e_r + E_\theta(r, \theta, t)\vec e_\theta \)  - \( \vec B(M,t) = B_\varphi(r, \theta, t)\vec e_\varphi \)  en coordonnées sphériques d'axe \( Ox\)					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Approximation non relativiste pour le dipôle oscillant	Dans l'approximation relativiste pour le dipôle oscillant, \( a \ll \lambda \) , où \( a\) est l'amplitude des oscillations.					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Zone de rayonnement	Dans la zone de rayonnement, \( r \gg \lambda \gg a\)					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Pulsation de l'onde rayonnée par le dipôle	L'onde rayonnée par un dipôle est de même pulsation que le dipôle.					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Approximation de l'onde localement plane	À la distance \( D \) d'un dipôle oscillant, l'onde rayonnée peut être approximée par une onde plane sur une zone d'extension spatiale faible devant \( D\) .					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Polarisation locale du rayonnement	Dans la zone de rayonnement, le champ électromagnétique rayonné par un dipôle oscillant selon une direction fixe, a une structure d'onde localement plane et est polarisé rectilignement					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Plan de puissance maximale du rayonnement	À une distance donnée du dipôle, la puissance électromagnétique rayonnée est la plus grande dans le plan perpendiculaire à l'axe du dipôle, contenant \( O\).					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Puissance rayonnée sur l'axe	Un dipôle ne rayonne pas de puissance sur son axe.					
Basique Maths	Seconde année::Physique::Rayonnement dipolaire électrique	Puissance émise selon la pulsation	Dans la limite où l'amplitude d'oscillation \( p_0 \) du dipôle est indépendante de \( \omega \) , \( \prts \propto \omega^4\).					
Basique Maths	Seconde année::Informatique::Graphes	Nombres d'arêtes d'un graphe non orienté selon les degrés	Dans un graphe non orienté, \( 2|A| = \sum\limits_{s \in S}d(s)\).					
Basique Maths	Seconde année::Informatique::Graphes	Parcours préfixe	Ordre obtenu en parcourant un graphe en profondeur, en marquant chaque sommet en l'atteignant la première fois					
Basique Maths	Seconde année::Informatique::Graphes	Parcours postfixe	Ordre obtenu en parcourant un graphe en profondeur, en marquant chaque sommet après avoir terminé le parcours depuis celui ci					
Basique Maths	Seconde année::Informatique::Graphes	Intersection des intervalles \([pre(s), post(s)]\)	Dans un graphe orienté, \( \forall (s,t) \in S^2, [pre(s), post(s)] \text{ et }[pre(t), post(t)]\) sont disjoints, ou l'un est inclus dans l'autre					
Basique Maths	Seconde année::Informatique::Graphes	Caractérisation d'un cycle par les parcours	Dans un graphe \( G=(S,A) \) orienté, les psse: - \( G \) contient un cycle - Il existe \( (s,t) \in A \) telle que \( post(s) < post(t)\)					
Basique Maths	Seconde année::Informatique::Graphes	Ordre topologique	Dans un DAG, un ordre topologique des sommets de \( G \) est un ordre total \( \prec \) tel que s'il existe une arête de \( s \) à \( t \) , alors \( s \prec t \) . Si les sommets de \( G\) sont placés de gauche à droite dans un ordre topologique, toutes les arêtes pointent de la gauche vers la droite.					
Basique Maths	Seconde année::Informatique::Graphes	Ordre topologique par le parcours	Soit \( G \) un DAG. L'ordre inverse du parcours postfixe de \( G\) en est un ordre topologique.					
Basique Maths	Seconde année::Informatique::Graphes	Métagraphe	Le métagraphe d'un graphe orienté est le graphe orienté des composantes fortement connexes, avec une arête entre deux composantes ssi il existe une arête entre deux de leur sommets dans le sens correspondant. Le métagraphe de \( G \) est noté \( CFC(G)\)					
Basique Maths	Seconde année::Informatique::Graphes	Nature du métagraphe	Soit \( G \) un graphe orienté. \( CFC(G)\) est un DAG.					
Basique Maths	Seconde année::Informatique::Graphes	CFC source par le parcours postfixe	Avec \( G \) un graphe orienté, le dernier sommet d'un parcours postfixe de \( G \) est dans une CFC source de \( CFC(G)\).					
Basique Maths	Seconde année::Informatique::Graphes	Graphe transposé	Le graphe transposé d'un graphe orienté est le même graphe avec les arêtes retournées:  \( (s,t) \in A^T \Leftrightarrow (t,s) \in A\).					
Basique Maths	Seconde année::Informatique::Graphes	Métagraphe du graphe transposé	Pour tout graphe orienté \( G \) , \( CFC(G^T) = CFC(G)^T\).					
Basique Maths	Seconde année::Informatique::Graphes	Algorithme de Kosaraju	Soit \( G \) une graphe orienté - Calculer le graphe transposé \( G^T \)  - Calculer le parcours postfixe de \( G^T \)  - Poser l'ordre inverse \( l \) de ce parcours - Pour chaque sommet \( s \) de \( l \) dans l'ordre, numéroter les sommets atteints par un parcours depuis \( s\) qui ne sont pas déja numérotés.					
Basique Maths	Seconde année::Informatique::Graphes	Complexité de l'algorithme de Kosaraju	L'algorithme de Kosaraju peut être implémenté en \( \mathcal O(|S| + |A|)\)					
Basique Maths	Seconde année::Informatique::Graphes	Complexité de 2-SAT	Le problème 2-SAT est résoluble en temps linéaire en la taille de la formule					
Basique Maths	Seconde année::Informatique::Graphes	Graphe d'implication	Pour une formule \( \varphi \) en \( k \) -FNC sur l'ensemble de variables \( \mathcal V = \{v_1, \dots, v_n\} \) , le graphe d'implication de \( \varphi \) noté \( G_\varphi \) est défini par: - \( S = \mathcal V\cup \overline{ \mathcal V} \) , où \( \overline{\mathcal V} \) est l'ensemble des négations des variables de \( \mathcal V \) .  - \( A = \{(\overline {l_1}, l_2)|(l_1 \vee l_2)\text { est une clause de }\varphi\} \cup \{(\overline {l_2}, l_1)|(l_1 \vee l_2)\text { est une clause de }\varphi\}\)					
Basique Maths	Seconde année::Informatique::Graphes	Interprétation d'un chemin dans le graphe d'implication	S'il existe un chemin de \( l_1 \) à \( l_2 \) dans \( G_\varphi \) , alors \( \varphi \models l_1 \to l_2\)					
Basique Maths	Seconde année::Informatique::Graphes	Caractérisation de la satisfaisabilité par le graphe d'implication	 \( \varphi \) est satisfiable ssi aucune CFC de \( G_\varphi\) ne contient une variable et sa négation.					
Basique Maths	Seconde année::Informatique::Graphes	Arbre	Graphe non orienté connexe sans cycle					
Basique Maths	Seconde année::Informatique::Graphes	Connexité / caractère acyclique et cardinal	Soit \( G = (S,A) \) un graphe non orienté: - si \( G \) est connexe, \( |A| \ge |S| - 1 \)  - si \( G \) est acyclique, \( |A| \le |S| - 1\)					
Basique Maths	Seconde année::Informatique::Graphes	Caractérisation des arbres	Soit \( G = (S,A) \) un graphe non orienté. Les psse: - \( G \) est un arbre - \( G \) est connexe avec \( |S| - 1 \) arêtes - \( G \) est acyclique avec \( |S| - 1\) arêtes					
Basique Maths	Seconde année::Informatique::Graphes	Arbre couvrant	Soit \( G \) non orienté. Un arbre couvrant de \( G \) est un sous-graphe de \( G \) de même ordre que \( G\) qui est un arbre.					
Basique Maths	Seconde année::Informatique::Graphes	Poids d'un arbre couvrant	Somme des poids des arêtes de l'arbre.					
Basique Maths	Seconde année::Informatique::Graphes	Algorithme de Kruskal	Soit \( G = (S,A,f) \) un graphe non orienté connexe - On créée \( B = \varnothing\) - On parcourt les arêtes par ordre croissant de poids, en ajoutant chaque arête si elle ne créée pas de cycle					
